@relation 'spam-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R8,12'

@attribute account_age numeric
@attribute no_follower numeric
@attribute no_following numeric
@attribute no_userfavourites numeric
@attribute no_lists numeric
@attribute no_tweets numeric
@attribute no_retweets numeric
@attribute no_hashtag numeric
@attribute no_usermention numeric
@attribute no_urls numeric
@attribute no_char numeric
@attribute no_digits numeric
@attribute class {spammer,non-spammer}

@data
1013,2,52,0,0,62,0,1,0,1,24,0,spammer
925,6,7,1,1,101,0,1,0,1,43,0,spammer
707,0,0,0,0,63,0,1,0,1,19,0,spammer
738,0,0,2,0,64,0,1,0,1,22,0,spammer
359,4,14,1,0,84,0,1,0,1,43,0,spammer
655,1,6,0,0,65,0,1,0,1,36,0,spammer
731,20,32,0,0,75,0,1,0,1,27,0,spammer
894,4,43,0,0,279,0,1,0,1,31,0,spammer
388,0,2,0,0,67,0,1,0,1,35,0,spammer
481,0,6,0,0,80,0,1,0,1,36,0,spammer
790,2,22,0,0,362,0,1,0,1,22,0,spammer
130,1,10,0,0,63,0,1,0,1,27,0,spammer
1153,1,54,0,0,64,0,1,0,1,29,0,spammer
1549,4,2,0,0,62,0,1,0,1,18,0,spammer
739,1,74,0,0,64,0,1,0,1,37,0,spammer
530,3,18,3,0,107,0,1,0,1,61,0,spammer
680,2,4,0,0,63,0,1,0,1,26,0,spammer
406,0,3,0,0,67,0,1,0,1,47,0,spammer
894,2,2,0,0,66,0,1,0,1,23,0,spammer
717,4,21,0,0,134,0,1,0,1,39,0,spammer
630,24,166,0,0,77,0,1,0,1,37,0,spammer
36,0,0,0,0,66,0,1,0,1,41,0,spammer
312,0,2,0,0,66,0,1,0,1,34,1,spammer
449,1,287,0,0,1098,0,0,0,1,39,0,spammer
724,1,68,0,0,62,0,1,0,1,61,0,spammer
1304,130,90,242,1,11841,0,1,0,1,27,1,spammer
255,0,5,0,0,71,0,1,0,1,44,0,spammer
864,771,2004,908,3,12838,0,1,0,1,33,0,spammer
908,0,1,0,0,63,0,1,0,1,38,0,spammer
1720,71,58,0,2,139,0,1,0,1,31,1,spammer
1323,8,294,2,0,455,0,0,0,1,28,0,spammer
807,481,560,1225,7,64039,15,1,1,1,61,0,spammer
546,2,14,0,0,66,0,1,0,1,55,0,spammer
1366,2,127,0,0,63,0,1,0,1,31,0,spammer
1457,7,108,0,0,65,0,1,0,1,43,0,spammer
1352,38,106,0,0,2772,0,0,0,1,49,0,spammer
611,0,227,0,0,1047,0,0,0,1,52,0,spammer
684,1,332,0,0,65,0,1,0,1,32,0,spammer
1269,6,5,0,0,65,0,1,0,1,24,0,spammer
169,530,1660,29,0,3110,0,2,0,1,93,0,spammer
806,3,1482,0,0,73,0,1,0,1,32,0,spammer
438,0,118,0,0,629,0,0,0,1,65,0,spammer
294,0,0,0,0,66,0,1,0,1,28,1,spammer
298,1,1,0,0,61,0,1,0,1,27,0,spammer
472,3,27,2,0,91,0,1,0,1,32,0,spammer
961,0,5,0,0,77,0,1,0,1,32,0,spammer
1268,1,1,0,0,191,0,1,0,1,30,0,spammer
197,239,1701,0,0,127113,0,0,0,1,56,0,spammer
1636,126,1215,1,0,661,0,1,0,1,33,0,spammer
1759,11127,10212,3,58,82985,0,0,0,1,27,0,spammer
1100,5,15,0,0,63,0,1,0,1,33,0,spammer
967,0,0,0,0,62,0,1,0,1,26,0,spammer
643,2,200,0,0,60,0,1,0,1,47,0,spammer
1185,9,1,0,0,68,0,1,0,1,27,0,spammer
990,677,1806,9,0,4451,0,2,0,1,99,2,spammer
1662,5,3,0,0,61,0,1,0,1,40,0,spammer
727,0,40,0,0,65,0,1,0,1,29,0,spammer
1213,66,213,93,0,274,0,1,0,1,58,0,spammer
783,0,7,0,0,63,0,1,0,1,40,0,spammer
421,2,0,0,0,64,0,1,0,1,53,0,spammer
1603,0,1,0,0,121,0,1,0,1,36,0,spammer
964,0,391,0,0,65,0,1,0,1,47,0,spammer
1176,4,1006,10,0,73,0,1,0,1,26,0,spammer
613,1,1,0,0,62,0,1,0,1,33,0,spammer
283,0,0,0,0,61,0,1,0,1,18,0,spammer
925,6,7,1,1,102,0,1,0,1,19,0,spammer
1667,23,2,0,1,67,0,1,0,1,55,0,spammer
894,4,43,0,0,279,0,1,0,1,32,0,spammer
454,27,423,11,0,262,0,2,0,1,87,2,spammer
1605,1,20,0,0,61,0,1,0,1,31,0,spammer
738,0,0,2,0,65,0,1,0,1,34,0,spammer
1344,1,2,0,0,60,0,1,0,1,44,0,spammer
1204,6,354,2,1,111,0,1,0,1,40,0,spammer
359,4,14,1,0,85,0,1,0,1,31,0,spammer
790,2,22,0,0,363,0,1,0,1,38,0,spammer
703,7,402,0,0,939,0,0,0,1,56,0,spammer
680,2,4,0,0,65,0,1,0,1,37,0,spammer
510,0,0,0,0,62,0,1,0,1,35,0,spammer
1154,1,1235,0,0,499,0,1,0,1,53,0,spammer
461,501,370,1153,3,8321,0,1,0,1,55,6,spammer
739,1,74,0,0,65,0,1,0,1,33,0,spammer
449,1,287,0,0,1099,0,0,0,1,44,1,spammer
878,3,108,11,0,280,0,1,0,1,31,0,spammer
130,1,10,0,0,64,0,1,0,1,79,0,spammer
936,153,0,0,6,17435,0,6,0,1,103,0,spammer
124,1,1,0,0,65,0,1,0,1,24,1,spammer
312,0,2,0,0,67,0,1,0,1,44,0,spammer
1303,91,77,5217,0,6649,0,1,0,1,53,0,spammer
707,0,0,0,0,64,0,1,0,1,25,1,spammer
344,5091,4705,9402,23,48648,0,1,0,1,55,6,spammer
291,0,14,0,0,349,0,0,0,1,7,2,spammer
1549,4,2,0,0,64,0,1,0,1,35,0,spammer
85,1,2,0,0,61,0,1,0,1,27,1,spammer
43,135,95,31,0,291,0,2,0,1,84,2,spammer
794,6,195,0,0,743,0,1,0,1,27,1,spammer
983,0,4,0,0,325,0,0,0,1,33,0,spammer
526,1325,496,1085,9,71235,0,1,0,1,55,6,spammer
326,781,280,12,2,27309,0,1,0,1,56,0,spammer
255,0,5,0,0,72,0,1,0,1,35,0,spammer
255,0,6,1,0,61,0,1,0,1,31,0,spammer
1276,1,9,0,0,65,0,1,0,1,47,0,spammer
402,498,859,223,0,689,0,2,0,1,83,2,spammer
725,117,90,759,3,45484,0,0,0,1,27,4,spammer
212,384,383,1592,0,4742,0,1,0,1,55,6,spammer
1720,71,58,0,2,140,0,1,0,1,30,0,spammer
388,0,2,0,0,67,0,1,0,1,31,0,spammer
724,1,68,0,0,62,0,1,0,1,43,0,spammer
206,3,145,0,0,203,0,0,0,1,67,3,spammer
1366,2,127,0,0,64,0,1,0,1,28,0,spammer
908,0,1,0,0,64,0,1,0,1,32,0,spammer
99,9229,8995,278,1,965,0,0,0,1,83,6,spammer
1304,130,90,242,1,11842,0,1,0,1,45,0,spammer
970,679,345,11621,2,22984,0,0,0,1,100,7,spammer
1013,2,52,0,0,63,0,1,0,1,33,0,spammer
1268,1,1,0,0,192,0,1,0,1,28,0,spammer
472,3,27,2,0,92,0,1,0,1,48,0,spammer
682,40,136,8,1,612,0,1,0,1,59,0,spammer
327,0,13,0,0,61,0,1,0,1,35,0,spammer
298,1,1,0,0,62,0,1,0,1,34,0,spammer
1432,34,329,0,0,852,0,0,0,1,55,0,spammer
1343,1216,782,1183,10,68838,0,1,0,1,55,6,spammer
354,4752,3551,2556,66,33167,0,1,0,1,55,6,spammer
1100,5,15,0,0,64,0,1,0,1,29,0,spammer
1153,1,54,0,0,65,0,1,0,1,49,0,spammer
1662,5,3,0,0,62,0,1,0,1,32,0,spammer
1185,9,1,0,0,69,0,1,0,1,25,0,spammer
783,0,7,0,0,64,0,1,0,1,27,0,spammer
1213,66,213,93,0,275,0,1,0,1,26,0,spammer
1636,126,1215,1,0,662,0,1,0,1,31,0,spammer
592,4516,4885,0,5,6250,0,0,0,1,113,1,spammer
613,1,1,0,0,63,0,1,0,1,37,0,spammer
397,0,11,0,0,61,0,1,0,1,22,0,spammer
1605,1,20,0,0,62,0,1,0,1,19,0,spammer
339,2,17,1,0,395,0,0,0,1,80,0,spammer
762,2,74,0,0,63,0,1,0,1,42,0,spammer
1304,0,1,0,0,63,0,1,0,1,37,0,spammer
671,1,59,0,0,207,0,1,0,1,32,0,spammer
1176,4,1006,10,0,74,0,1,0,1,29,0,spammer
421,2,0,0,0,65,0,1,0,1,29,0,spammer
738,0,0,2,0,66,0,1,0,1,38,0,spammer
283,0,0,0,0,62,0,1,0,1,42,0,spammer
1603,0,1,0,0,122,0,1,0,1,28,0,spammer
1017,0,1,0,0,61,0,1,0,1,37,0,spammer
1344,1,2,0,0,61,0,1,0,1,44,0,spammer
836,2,139,0,0,182,0,0,0,1,70,4,spammer
130,1,10,0,0,65,0,1,0,1,37,0,spammer
1682,3,22,0,0,59,0,1,0,1,37,0,spammer
510,0,0,0,0,63,0,1,0,1,42,0,spammer
910,0,1,0,0,61,0,1,0,1,38,0,spammer
84,3,402,0,0,324,0,0,0,1,46,0,spammer
1075,2856,2631,1482,14,19281,0,1,0,1,55,6,spammer
1660,13,33,0,0,65,0,1,0,1,31,0,spammer
961,0,5,0,0,78,0,1,0,1,29,0,spammer
1565,90,416,3,1,1890,0,0,0,1,42,0,spammer
727,0,40,0,0,66,0,1,0,1,31,2,spammer
1154,1,1235,0,0,500,0,1,0,1,29,4,spammer
20,0,1,0,0,61,0,1,0,1,40,0,spammer
686,0,217,1,0,340,0,0,0,1,51,0,spammer
794,6,195,0,0,744,0,1,0,1,46,8,spammer
85,1,2,0,0,62,0,1,0,1,30,0,spammer
326,781,280,12,2,27311,0,1,0,1,69,1,spammer
205,794,982,3094,0,386,0,0,0,1,77,5,spammer
360,551,471,173,0,12603,0,1,0,1,55,6,spammer
967,0,0,0,0,63,0,1,0,1,38,0,spammer
1178,8,1210,0,0,322,0,0,0,1,39,0,spammer
1276,1,9,0,0,66,0,1,0,1,35,0,spammer
1549,4,2,0,0,65,0,1,0,1,34,0,spammer
326,781,280,12,2,27312,0,1,0,1,79,3,spammer
169,2,15,0,0,321,0,0,0,1,24,0,spammer
1204,6,354,2,1,112,0,1,0,1,28,0,spammer
870,0,4,0,0,61,0,1,0,1,33,0,spammer
1643,0,0,0,0,62,0,1,0,1,34,0,spammer
808,885,984,8960,4,17344,0,1,0,1,55,6,spammer
830,0,0,0,0,61,0,1,0,1,26,1,spammer
124,1,1,0,0,66,0,1,0,1,33,0,spammer
255,0,6,1,0,62,0,1,0,1,44,0,spammer
326,782,280,12,2,27313,0,2,1,1,98,0,spammer
945,0,133,0,0,184,0,0,0,1,66,0,spammer
1050,1,1,0,0,66,0,1,0,1,34,0,spammer
895,1,0,0,0,61,0,1,0,1,41,0,spammer
62,2,16,0,0,89,0,1,0,1,50,0,spammer
858,13,12,0,0,347,0,0,0,1,45,0,spammer
657,610,388,5412,3,8536,0,1,0,1,55,6,spammer
1762,38,6,0,0,88,0,1,0,1,34,0,spammer
298,1,1,0,0,63,0,1,0,1,37,0,spammer
262,55,89,18,0,1301,0,0,0,1,65,2,spammer
1100,5,15,0,0,65,0,1,0,1,34,0,spammer
1185,9,1,0,0,70,0,1,0,1,38,0,spammer
682,40,136,8,1,613,0,1,0,1,36,0,spammer
1387,762,1989,1465,3,10282,0,1,0,1,55,6,spammer
327,0,13,0,0,62,0,1,0,1,34,0,spammer
864,2,7,0,0,302,0,1,0,1,34,0,spammer
559,0,403,0,0,321,0,0,0,1,44,0,spammer
383,665,397,127,3,7045,0,1,0,1,56,7,spammer
278,0,16,0,0,63,0,1,0,1,38,0,spammer
1662,5,3,0,0,63,0,1,0,1,35,0,spammer
967,17,17,5,1,171,0,1,0,1,37,0,spammer
783,0,7,0,0,65,0,1,0,1,35,0,spammer
613,1,1,0,0,64,0,1,0,1,33,0,spammer
762,2,74,0,0,64,0,1,0,1,31,0,spammer
1213,66,213,93,0,276,0,1,0,1,30,0,spammer
326,781,280,12,2,27314,0,1,1,1,69,2,spammer
1605,1,20,0,0,63,0,1,0,1,35,0,spammer
1304,0,1,0,0,65,0,1,0,1,35,0,spammer
671,1,59,0,0,208,0,1,0,1,26,0,spammer
626,0,4,0,0,63,0,1,0,1,29,0,spammer
283,0,0,0,0,63,0,1,0,1,31,0,spammer
537,0,137,0,0,201,0,0,0,1,43,1,spammer
326,781,280,12,2,27315,0,1,0,1,79,4,spammer
1046,0,0,0,0,61,0,1,0,1,27,0,spammer
749,5,970,0,0,170,0,1,0,1,40,0,spammer
1176,4,1006,10,0,75,0,1,0,1,29,0,spammer
738,0,0,2,0,67,0,1,0,1,40,0,spammer
1344,1,2,0,0,62,0,1,0,1,31,0,spammer
816,0,2,0,0,65,0,1,0,1,34,0,spammer
397,0,11,0,0,62,0,1,0,1,46,0,spammer
724,1,68,0,0,64,0,1,0,1,27,0,spammer
1682,3,22,0,0,61,0,1,0,1,28,0,spammer
510,0,0,0,0,64,0,1,0,1,54,0,spammer
878,3,108,11,0,281,0,1,0,1,27,1,spammer
326,781,280,12,2,27316,0,1,0,1,79,7,spammer
707,620,667,444,0,10013,0,1,0,1,55,6,spammer
1153,1,54,0,0,66,0,1,0,1,30,0,spammer
85,1,2,0,0,63,0,1,0,1,29,0,spammer
1636,126,1215,1,0,663,0,1,0,1,30,0,spammer
940,0,10,0,0,146,0,1,0,1,43,0,spammer
1366,2,127,0,0,65,0,1,0,1,28,0,spammer
1017,0,1,0,0,62,0,1,0,1,37,0,spammer
794,6,195,0,0,745,0,1,0,1,49,4,spammer
326,781,280,12,2,27317,0,1,0,1,94,14,spammer
1660,13,33,0,0,67,0,1,0,1,19,0,spammer
33,2,12,0,0,63,0,1,0,1,33,0,spammer
385,1280,1281,1,5,2055,0,0,0,1,54,0,spammer
1147,1,57,0,0,64,0,1,0,1,33,0,spammer
1370,4,10,0,0,60,0,1,0,1,28,0,spammer
2083,18,13,59,0,4368,0,0,0,1,36,0,spammer
952,1,2,0,0,63,0,1,0,1,46,0,spammer
1013,2,52,0,0,64,0,1,0,1,28,0,spammer
707,0,0,0,0,65,0,1,0,1,31,0,spammer
1154,1,1235,0,0,501,0,1,0,1,41,0,spammer
20,0,1,0,0,62,0,1,0,1,42,0,spammer
910,0,1,0,0,62,0,1,0,1,36,0,spammer
618,1,5,0,0,60,0,1,0,1,27,0,spammer
1643,0,0,0,0,64,0,1,0,1,30,0,spammer
1204,327,90,0,2,171,0,1,0,1,36,0,spammer
498,2,392,0,0,396,0,0,0,1,33,0,spammer
737,2334,981,616,2,38622,0,1,0,1,55,6,spammer
1276,1,9,0,0,67,0,1,0,1,34,0,spammer
870,0,4,0,0,62,0,1,0,1,34,0,spammer
1762,38,6,0,0,89,0,1,0,1,44,0,spammer
290,1,252,0,0,311,0,0,0,1,38,0,spammer
606,0,160,0,0,61,0,1,0,1,45,0,spammer
39,0,265,0,0,324,0,0,0,1,32,4,spammer
528,6,2005,2,0,357,0,0,0,1,32,2,spammer
727,0,40,0,0,67,0,1,0,1,74,0,spammer
255,0,6,1,0,63,0,1,0,1,30,0,spammer
653,208,201,2326,0,3607,0,1,0,1,55,6,spammer
1185,9,1,0,0,71,0,1,0,1,39,0,spammer
298,1,1,0,0,63,0,1,0,1,43,0,spammer
908,0,1,0,0,65,0,1,0,1,36,0,spammer
327,0,13,0,0,63,0,1,0,1,36,0,spammer
1204,6,354,2,1,113,0,1,0,1,38,0,spammer
830,0,0,0,0,62,0,1,0,1,35,0,spammer
62,2,16,0,0,90,0,1,0,1,34,0,spammer
326,781,280,12,2,27318,0,1,0,1,78,11,spammer
319,2119,2302,153,19,1891,0,0,0,1,35,0,spammer
864,2,7,0,0,303,0,1,0,1,40,0,spammer
967,17,17,5,1,171,0,1,0,1,33,1,spammer
278,0,16,0,0,64,0,1,0,1,37,0,spammer
613,1,1,0,0,65,0,1,0,1,25,0,spammer
1662,5,3,0,0,64,0,1,0,1,37,0,spammer
671,1,59,0,0,209,0,1,0,1,36,0,spammer
762,2,74,0,0,65,0,1,0,1,33,0,spammer
967,0,0,0,0,64,0,1,0,1,30,0,spammer
1304,0,1,0,0,66,0,1,0,1,45,0,spammer
1213,66,213,93,0,277,0,1,0,1,57,0,spammer
1050,1,1,0,0,67,0,1,0,1,32,0,spammer
326,781,280,12,2,27319,0,1,0,1,67,0,spammer
1344,1,2,0,0,63,0,1,0,1,46,0,spammer
283,0,0,0,0,64,0,1,0,1,42,0,spammer
425,1312,338,524,1,10183,0,1,0,1,55,6,spammer
626,0,4,0,0,65,0,1,0,1,56,0,spammer
1605,1,20,0,0,64,0,1,0,1,37,0,spammer
682,40,136,8,1,614,0,1,0,1,42,0,spammer
1007,15,190,4,0,210,0,1,0,1,39,0,spammer
271,14,23,0,0,9252,0,0,0,1,50,0,spammer
326,781,280,12,2,27320,0,1,0,1,48,0,spammer
1176,4,1006,10,0,76,0,1,0,1,51,0,spammer
1046,0,0,0,0,62,0,1,0,1,40,0,spammer
895,1,0,0,0,62,0,1,0,1,47,0,spammer
1682,3,22,0,0,62,0,1,0,1,53,0,spammer
749,5,970,0,0,171,0,1,0,1,45,0,spammer
510,0,0,0,0,65,0,1,0,1,51,1,spammer
163,465,261,326,0,5995,0,1,0,1,55,6,spammer
816,0,2,0,0,66,0,1,0,1,47,0,spammer
85,1,2,0,0,64,0,1,0,1,32,0,spammer
253,13,42,0,0,82,0,1,0,1,39,0,spammer
940,0,10,0,0,147,0,1,0,1,40,0,spammer
616,1,585,0,0,345,0,0,0,1,15,0,spammer
779,1,231,0,0,330,0,0,0,1,22,0,spammer
397,0,11,0,0,63,0,1,0,1,36,0,spammer
794,6,195,0,0,746,0,1,0,1,31,0,spammer
878,3,108,11,0,282,0,1,0,1,38,0,spammer
580,2,473,0,0,66,0,1,0,1,45,0,spammer
1147,1,57,0,0,65,0,1,0,1,46,0,spammer
1013,2,52,0,0,65,0,1,0,1,41,0,spammer
1636,126,1215,1,0,664,0,1,0,1,38,0,spammer
1276,1,9,0,0,68,0,1,0,1,37,0,spammer
1154,1,1235,0,0,502,0,1,0,1,33,0,spammer
1643,0,0,0,0,65,0,1,0,1,31,0,spammer
801,3,113,3,0,230,1,0,1,1,59,2,spammer
618,1,5,0,0,62,0,1,0,1,31,0,spammer
685,439,509,949,0,13335,0,1,0,1,55,6,spammer
1370,4,10,0,0,62,0,1,0,1,37,1,spammer
1017,0,1,0,0,63,0,1,0,1,43,0,spammer
25,0,0,0,0,63,0,1,0,1,40,0,spammer
870,0,4,0,0,63,0,1,0,1,37,0,spammer
1762,38,6,0,0,90,0,1,0,1,38,0,spammer
289,279,248,474,0,6777,0,1,0,1,55,6,spammer
952,1,2,0,0,64,0,1,0,1,35,0,spammer
1084,0,2,0,0,62,0,1,0,1,43,0,spammer
1209,11,774,0,0,220,0,0,0,1,39,0,spammer
1185,9,1,0,0,72,0,1,0,1,40,0,spammer
298,1,1,0,0,65,0,1,0,1,38,0,spammer
606,0,160,0,0,62,0,1,0,1,43,0,spammer
326,781,280,12,2,27321,0,1,0,1,108,5,spammer
44,2,521,0,0,322,0,0,0,1,39,0,spammer
830,0,0,0,0,62,0,1,0,1,32,0,spammer
379,2,10,0,0,62,0,1,0,1,44,0,spammer
242,238,341,111,1,5123,8718,0,1,1,98,0,spammer
327,0,13,0,0,64,0,1,0,1,38,0,spammer
1595,395,419,31,1,50974,0,1,0,1,80,3,spammer
1251,281,237,746,0,5697,0,1,0,1,55,6,spammer
242,1,246,0,0,117,0,0,0,1,41,0,spammer
1692,51,35,946,0,6833,0,1,0,1,35,0,spammer
326,781,280,12,2,27322,0,1,0,1,64,4,spammer
1595,395,419,31,1,50975,0,1,0,1,61,7,spammer
1595,395,419,31,1,50976,0,1,0,1,60,3,spammer
62,2,16,0,0,91,0,1,0,1,35,0,spammer
1660,13,33,0,0,68,0,1,0,1,37,0,spammer
278,0,16,0,0,65,0,1,0,1,42,0,spammer
364,367,370,361,1,11460,0,1,0,1,55,6,spammer
671,1,59,0,0,210,0,1,0,1,51,0,spammer
1422,533,390,3137,2,28614,0,1,0,1,55,6,spammer
1215,1,2,0,1,64,0,1,0,1,41,0,spammer
864,2,7,0,0,304,0,1,0,1,37,0,spammer
1662,5,3,0,0,65,0,1,0,1,36,0,spammer
1344,1,2,0,0,64,0,1,0,1,34,0,spammer
255,0,6,1,0,64,0,1,0,1,36,0,spammer
967,17,17,5,1,172,0,1,0,1,33,0,spammer
626,0,4,0,0,66,0,1,0,1,39,0,spammer
1213,66,213,93,0,278,0,1,0,1,42,0,spammer
762,2,74,0,0,66,0,1,0,1,37,0,spammer
215,29,20,1,0,106,0,0,0,1,63,0,spammer
1595,395,419,31,1,50977,0,1,0,1,40,4,spammer
613,1,1,0,0,66,0,1,0,1,38,0,spammer
1595,395,419,31,1,50978,0,1,0,1,40,4,spammer
283,0,0,0,0,65,0,1,0,1,38,0,spammer
20,0,1,0,0,63,0,1,0,1,34,0,spammer
967,0,0,0,0,65,0,1,0,1,36,0,spammer
1176,4,1006,10,0,77,0,1,0,1,34,0,spammer
1605,1,20,0,0,65,0,1,0,1,41,0,spammer
1682,3,22,0,0,63,0,1,0,1,41,0,spammer
1244,252,228,17,2,30440,0,1,0,1,80,3,spammer
616,2,60,0,0,61,0,1,0,1,34,0,spammer
241,354,250,3490,1,2555,0,1,0,1,55,6,spammer
860,6,659,0,0,254,0,1,0,1,34,0,spammer
510,0,0,0,0,66,0,1,0,1,43,0,spammer
1244,252,228,17,2,30441,0,1,0,1,61,7,spammer
1304,0,1,0,0,67,0,1,0,1,43,0,spammer
85,1,2,0,0,65,0,1,0,1,39,0,spammer
527,334,419,153,1,10160,0,1,0,1,55,6,spammer
1050,1,1,0,0,68,0,1,0,1,38,0,spammer
1007,15,190,4,0,211,0,1,0,1,40,0,spammer
982,16,84,71,0,109,0,0,0,1,86,0,spammer
940,0,10,0,0,148,0,1,0,1,38,0,spammer
749,5,970,0,0,172,0,1,0,1,34,0,spammer
1244,252,228,17,2,30442,0,1,0,1,60,3,spammer
253,13,42,0,0,83,0,1,0,1,41,0,spammer
326,781,280,12,2,27323,0,1,0,1,102,6,spammer
835,0,285,0,0,189,0,0,0,1,52,0,spammer
1244,252,228,17,2,30443,0,1,0,1,40,4,spammer
512,78,22,0,0,593,0,0,0,1,32,0,spammer
910,0,1,0,0,63,0,1,0,1,35,0,spammer
583,585,483,2543,1,15099,0,1,0,1,55,6,spammer
657,0,127,0,0,220,0,0,0,1,60,9,spammer
682,40,136,8,1,615,0,1,0,1,46,0,spammer
326,781,280,12,2,27324,0,1,0,1,85,4,spammer
1244,252,228,17,2,30444,0,1,0,1,40,4,spammer
397,0,11,0,0,64,0,1,0,1,36,0,spammer
686,24,1591,0,0,106,0,0,0,1,39,0,spammer
392,265,162,68,0,1488,0,1,0,1,55,6,spammer
727,1542,1356,72,6,65582,0,1,0,1,80,3,spammer
1643,0,0,0,0,66,0,1,0,1,35,0,spammer
326,781,280,12,2,27325,0,1,0,1,93,2,spammer
816,0,2,0,0,67,0,1,0,1,37,0,spammer
1204,327,90,0,2,172,0,1,0,1,35,0,spammer
727,1542,1356,72,6,65583,0,1,0,1,61,7,spammer
727,1542,1356,72,6,65584,0,1,0,1,60,3,spammer
151,4356,2794,526,3,36419,0,1,0,1,55,6,spammer
618,1,5,0,0,63,0,1,0,1,36,0,spammer
326,781,280,12,2,27326,0,1,0,1,69,5,spammer
727,1542,1356,72,6,65585,0,1,0,1,40,4,spammer
895,1,0,0,0,63,0,1,0,1,35,0,spammer
794,6,195,0,0,747,0,1,0,1,35,0,spammer
1276,1,9,0,0,69,0,1,0,1,40,0,spammer
473,35,1150,0,0,117,0,0,0,1,26,0,spammer
25,0,0,0,0,64,0,1,0,1,38,0,spammer
1147,1,57,0,0,66,0,1,0,1,35,0,spammer
870,0,4,0,0,64,0,1,0,1,42,0,spammer
580,2,473,0,0,67,0,1,0,1,34,0,spammer
727,1542,1356,72,6,65586,0,1,0,1,40,4,spammer
1762,38,6,0,0,90,0,1,0,1,38,0,spammer
1370,4,10,0,0,63,0,1,0,1,34,0,spammer
170,474,574,1887,1,6203,0,1,0,1,55,6,spammer
1017,0,1,0,0,64,0,1,0,1,45,0,spammer
1702,3,0,0,0,62,0,1,0,1,36,0,spammer
1154,1,1235,0,0,503,0,1,0,1,35,0,spammer
1046,0,0,0,0,63,0,1,0,1,35,0,spammer
606,0,160,0,0,63,0,1,0,1,33,1,spammer
379,2,10,0,0,63,0,1,0,1,31,0,spammer
952,1,2,0,0,65,0,1,0,1,38,0,spammer
327,0,13,0,0,65,0,1,0,1,50,0,spammer
762,2,74,0,0,66,0,1,0,1,36,0,spammer
1037,1,2,0,0,62,0,1,0,1,34,0,spammer
611,3,307,0,0,320,0,0,0,1,35,0,spammer
830,0,0,0,0,64,0,1,0,1,35,0,spammer
33,2,12,0,0,64,0,1,0,1,35,0,spammer
149,1,14,0,0,11,0,0,0,1,76,3,spammer
671,1,59,0,0,211,0,1,0,1,39,0,spammer
278,0,16,0,0,65,0,1,0,1,35,0,spammer
1215,1,2,0,1,65,0,1,0,1,35,0,spammer
626,0,4,0,0,67,0,1,0,1,37,0,spammer
680,468,270,124,2,21996,0,1,0,1,55,6,spammer
1426,221,102,27,8,1189,0,0,0,1,17,3,spammer
62,2,16,0,0,92,0,1,0,1,36,0,spammer
967,17,17,5,1,174,0,1,0,1,40,0,spammer
1084,0,2,0,0,63,0,1,0,1,35,0,spammer
864,2,7,0,0,305,0,1,0,1,36,0,spammer
367,1,15,2,0,347,0,0,0,1,60,4,spammer
838,0,0,0,0,62,0,1,0,1,25,0,spammer
668,9,2009,0,0,375,0,0,0,1,30,0,spammer
1682,3,22,0,0,64,0,1,0,1,34,0,spammer
1414,1132,825,101,1,49417,0,1,0,1,80,3,spammer
310,0,0,0,0,61,0,1,0,1,46,0,spammer
616,2,60,0,0,62,0,1,0,1,38,0,spammer
1660,13,33,0,0,68,0,1,0,1,33,0,spammer
395,31,599,4893,0,406,4,0,1,1,74,0,spammer
1304,0,1,0,0,68,0,1,0,1,34,0,spammer
1414,1132,825,101,1,49418,0,1,0,1,61,7,spammer
940,0,10,0,0,148,0,1,0,1,31,0,spammer
1007,15,190,4,0,212,0,1,0,1,36,0,spammer
1190,2,10,0,0,192,0,1,0,1,37,0,spammer
1153,5,199,0,0,287,0,1,0,1,25,0,spammer
513,0,0,0,0,61,0,1,0,1,43,0,spammer
1414,1132,825,101,1,49419,0,1,0,1,40,4,spammer
749,5,970,0,0,173,0,1,0,1,36,0,spammer
1414,1132,825,101,1,49418,0,1,0,1,60,3,spammer
253,13,42,0,0,84,0,1,0,1,31,0,spammer
720,0,7,0,0,61,0,1,0,1,46,0,spammer
1692,51,35,946,0,6834,0,1,0,1,45,0,spammer
910,0,1,0,0,64,0,1,0,1,48,0,spammer
860,6,659,0,0,255,0,1,0,1,60,0,spammer
326,781,280,12,2,27327,0,1,0,1,98,6,spammer
1414,1132,825,101,1,49421,0,1,0,1,40,4,spammer
1030,13,2,0,1,109,0,1,0,1,42,0,spammer
1643,0,0,0,0,67,0,1,0,1,42,0,spammer
1571,2389,1559,59,4,102078,0,1,0,1,80,3,spammer
326,781,280,12,2,27328,0,2,0,1,101,9,spammer
25,0,0,0,0,65,0,1,0,1,43,0,spammer
1147,1,57,0,0,67,0,1,0,1,61,0,spammer
618,1,5,0,0,64,0,1,0,1,32,0,spammer
193,262,208,0,2,10537,0,1,0,1,50,0,spammer
1561,11,7,0,0,327,0,0,0,1,48,0,spammer
682,40,136,8,1,616,0,1,0,1,74,4,spammer
326,781,280,12,2,27329,0,1,0,1,99,5,spammer
255,0,6,1,0,65,0,1,0,1,37,0,spammer
693,7,11,0,0,61,0,1,0,1,49,0,spammer
1106,0,5,0,0,65,0,1,0,1,28,0,spammer
